path,top_level,service,ext,lines,class,review_level,risk_tags,notes
models/flux2-dev-agent/app/flux_client.py,models,flux-agent,.py,60,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/app/image_store.py,models,flux-agent,.py,33,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/app/main.py,models,flux-agent,.py,134,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/app/prompt_translator.py,models,flux-agent,.py,80,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/app/schemas.py,models,flux-agent,.py,61,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/pyproject.toml,models,flux-agent,.toml,20,config-or-metadata,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/requirements.txt,models,flux-agent,.txt,5,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
models/flux2-dev-agent/tests/__init__.py,models,flux-agent,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_chat_handler.py,models,flux-agent,.py,117,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_flux_client.py,models,flux-agent,.py,73,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_image_store.py,models,flux-agent,.py,51,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_main.py,models,flux-agent,.py,143,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_prompt_translator.py,models,flux-agent,.py,142,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev-agent/tests/test_schemas.py,models,flux-agent,.py,49,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/.dockerignore,models,flux-model-service,,6,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/Dockerfile,models,flux-model-service,,35,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
models/flux2-dev/pyproject.toml,models,flux-model-service,.toml,20,config-or-metadata,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/requirements.txt,models,flux-model-service,.txt,15,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
models/flux2-dev/server.py,models,flux-model-service,.py,160,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/tests/__init__.py,models,flux-model-service,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/tests/conftest.py,models,flux-model-service,.py,3,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
models/flux2-dev/tests/test_server.py,models,flux-model-service,.py,113,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/.codex,myCSPPlatform,root-infra,,0,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/.env.example,myCSPPlatform,root-infra,.example,80,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/.gitignore,myCSPPlatform,root-infra,,39,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/README.en.md,myCSPPlatform,root-infra,.md,211,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
myCSPPlatform/README.md,myCSPPlatform,root-infra,.md,215,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
myCSPPlatform/backend/Dockerfile,myCSPPlatform,csp-backend,,31,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/alembic.ini,myCSPPlatform,csp-backend,.ini,40,config-or-metadata,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/agents.py,myCSPPlatform,csp-backend,.py,1384,python-code,manual-targeted,giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/api/alerts.py,myCSPPlatform,csp-backend,.py,111,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/api_keys.py,myCSPPlatform,csp-backend,.py,213,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/api/attachments.py,myCSPPlatform,csp-backend,.py,80,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/audit_logs.py,myCSPPlatform,csp-backend,.py,57,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/auth.py,myCSPPlatform,csp-backend,.py,463,python-code,manual-deep,auth-security,High-risk entrypoint manually reviewed in 2026-06-29 report.
myCSPPlatform/backend/app/api/banners.py,myCSPPlatform,csp-backend,.py,157,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/conversations.py,myCSPPlatform,csp-backend,.py,465,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/departments.py,myCSPPlatform,csp-backend,.py,155,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/handoffs.py,myCSPPlatform,csp-backend,.py,134,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/__init__.py,myCSPPlatform,csp-backend,.py,34,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/collections.py,myCSPPlatform,csp-backend,.py,284,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/credentials.py,myCSPPlatform,csp-backend,.py,222,python-code,manual-targeted,auth-security;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/api/ingestion/documents.py,myCSPPlatform,csp-backend,.py,1010,python-code,manual-targeted,rag-rls;giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/api/ingestion/eval_runs.py,myCSPPlatform,csp-backend,.py,284,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/image_blob.py,myCSPPlatform,csp-backend,.py,168,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/jobs.py,myCSPPlatform,csp-backend,.py,173,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/preview.py,myCSPPlatform,csp-backend,.py,348,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/relations.py,myCSPPlatform,csp-backend,.py,259,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/ingestion/search.py,myCSPPlatform,csp-backend,.py,701,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/api/jwks.py,myCSPPlatform,csp-backend,.py,114,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/api/memory.py,myCSPPlatform,csp-backend,.py,321,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
